frame.encap_type,frame.len,frame.number,frame.time,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.dbm_antsignal,radiotap.length,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,wlan.duration,wlan.fc.ds,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan.ra,wlan_radio.duration,wlan_radio.channel,wlan_radio.data_rate,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.phy,Label
23.0,86.0,1974527.0,Dec 18- 2020 18:50:53.634093000 GTB Standard Time,0.003466,0.003466,1608310254.0,576.372487,0.0,1.0,5180.0,-145,56.0,1-0-0,0x00000000,2804199426.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ff:ff:ff:ff:ff:ff,64.0,36.0,6.0,5180.0,-53.0,5.0,Disas
23.0,679.0,1841059.0,Dec 22- 2020 17:44:56.425895000 GTB Standard Time,8.9e-05,8.9e-05,1608651896.0,478.797516,0.0,1.0,5180.0,-120,56.0,0-0-0,0x00000000,3480063232.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,68.0,36.0,173.333,5180.0,-40.0,8.0,SQL_Injection
23.0,1618.0,1380039.0,Dec 13- 2020 21:18:30.428584000 GTB Standard Time,2e-06,2e-06,1607887110.0,412.08156,0.0,1.0,5180.0,-170,64.0,0-0-0,0x00000000,2102615565.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-56.0,8.0,Botnet
23.0,94.0,1696651.0,Dec 18- 2020 19:18:36.668363000 GTB Standard Time,0.00721,0.00721,1608311917.0,564.629103,0.0,1.0,5180.0,-118,56.0,1-0-0,0x00000000,172247699.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-38.0,5.0,(Re)Assoc
23.0,94.0,1219640.0,Dec 18- 2020 19:16:36.601737000 GTB Standard Time,0.020381,0.020381,1608311797.0,444.562477,0.0,1.0,5180.0,-119,56.0,1-0-0,0x00000000,52182437.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-39.0,5.0,(Re)Assoc
23.0,164.0,1146554.0,Dec 15- 2020 21:34:25.304062000 EET,2e-06,2e-06,1608060865.0,437.150984,0.0,1.0,5180.0,-162,64.0,0-0-0,0x00000000,2798809805.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-53.0,8.0,Website_spoofing
23.0,1602.0,2063524.0,Dec 15- 2020 23:03:27.319665000 GTB Standard Time,2e-06,2e-06,1608066207.0,545.314027,0.0,1.0,5180.0,-149,64.0,0-0-0,0x00000000,3845791472.0,46.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,a4:08:ea:2a:9a:01,145.0,36.0,117.0,5180.0,-49.0,8.0,Evil_Twin
23.0,100.0,1296660.0,Dec 18- 2020 19:17:03.691099000 GTB Standard Time,0.007585,0.007585,1608311824.0,471.651839,0.0,1.0,5180.0,-138,56.0,1-0-0,0x00000000,79271495.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-46.0,5.0,(Re)Assoc
23.0,1602.0,2181302.0,Dec 15- 2020 23:03:56.458699000 GTB Standard Time,1e-06,1e-06,1608066236.0,574.453061,0.0,1.0,5180.0,-154,64.0,0-0-0,0x00000000,3874930114.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,5a:d5:e5:2e:bb:f2,197.0,36.0,78.0,5180.0,-52.0,8.0,Evil_Twin
23.0,86.0,2028305.0,Dec 26- 2020 21:04:34.661645000 GTB Standard Time,0.000118,0.000118,1609009475.0,475.837172,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,4237704012.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
23.0,86.0,1534190.0,Dec 18- 2020 18:48:46.693359000 GTB Standard Time,0.000108,0.000108,1608310127.0,449.431753,0.0,1.0,5180.0,-151,56.0,1-0-0,0x00000000,2677260080.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-51.0,5.0,Disas
23.0,104.0,1382307.0,Dec 10- 2020 22:01:38.258403000 GTB Standard Time,0.001254,0.001254,1607630498.0,525.330161,1.0,0.0,2417.0,-145,56.0,1-0-0,0x00000000,1591811681.0,314.0,0x00000000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,50:3e:aa:e3:1f:be,576.0,2.0,1.0,2417.0,-49.0,4.0,Krack
23.0,170.0,1396530.0,Dec 13- 2020 21:18:31.711082000 GTB Standard Time,5.9e-05,5.9e-05,1607887112.0,413.364058,0.0,1.0,5180.0,-96,64.0,0-0-0,0x00000000,2103898190.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,44.0,36.0,173.333,5180.0,-30.0,8.0,Botnet
23.0,235.0,2043234.0,Dec 15- 2020 15:29:30.496722000 GTB Standard Time,0.000119,0.000119,1608038970.0,577.592887,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,89842446.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e3:1f:be,47.0,36.0,173.333,5180.0,-34.0,8.0,Malware
23.0,170.0,1342483.0,Dec 13- 2020 21:18:26.666397000 GTB Standard Time,2e-06,2e-06,1607887107.0,408.319373,0.0,1.0,5180.0,-94,64.0,0-0-0,0x00000000,2098853558.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,44.0,36.0,173.333,5180.0,-29.0,8.0,Botnet
23.0,263.0,1827043.0,Dec 18- 2020 20:42:51.001131000 GTB Standard Time,0.000214,0.000214,1608316971.0,569.028268,0.0,1.0,5180.0,-122,56.0,1-0-0,0x00000000,931555272.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,300.0,36.0,6.0,5180.0,-39.0,5.0,RogueAP
23.0,1602.0,2179693.0,Dec 15- 2020 23:03:56.225368000 GTB Standard Time,0.000865,0.000865,1608066236.0,574.21973,0.0,1.0,5180.0,-157,64.0,0-0-0,0x00000000,3874696757.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,5a:d5:e5:2e:bb:f2,197.0,36.0,78.0,5180.0,-53.0,8.0,Evil_Twin
23.0,170.0,1880897.0,Dec 22- 2020 17:45:04.235165000 GTB Standard Time,0.000128,0.000128,1608651904.0,486.606786,0.0,1.0,5180.0,-112,64.0,0-0-0,0x00000000,3487872327.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,44.0,36.0,173.333,5180.0,-36.0,8.0,SQL_Injection
23.0,100.0,1508244.0,Dec 18- 2020 19:17:57.251470000 GTB Standard Time,0.017962,0.017962,1608311877.0,525.21221,0.0,1.0,5180.0,-147,56.0,1-0-0,0x00000000,132831231.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-48.0,5.0,(Re)Assoc
23.0,70.0,714782.0,Dec 15- 2020 15:25:28.217685000 GTB Standard Time,4.9e-05,4.9e-05,1608038728.0,335.31385,0.0,1.0,5180.0,-105,56.0,1-0-0,0x00000000,4142533746.0,100.0,0x00000000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,00:c0:ca:a8:26:3e,28.0,36.0,24.0,5180.0,-34.0,5.0,Normal
23.0,86.0,1803352.0,Dec 18- 2020 18:49:47.875339000 GTB Standard Time,9.2e-05,9.2e-05,1608310188.0,510.613733,0.0,1.0,5180.0,-115,56.0,1-0-0,0x00000000,2738441425.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-37.0,5.0,Disas
23.0,164.0,1874796.0,Dec 15- 2020 21:35:58.890027000 EET,2e-06,2e-06,1608060959.0,530.736949,0.0,1.0,5180.0,-163,64.0,0-0-0,0x00000000,2892394882.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,1618.0,2155526.0,Dec 15- 2020 15:29:47.683880000 GTB Standard Time,3e-06,3e-06,1608038988.0,594.780045,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,107026624.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e3:1f:be,119.0,36.0,156.0,5180.0,-34.0,8.0,Malware
23.0,263.0,1656786.0,Dec 18- 2020 20:42:11.371628000 GTB Standard Time,0.000454,0.000454,1608316931.0,529.398765,0.0,1.0,5180.0,-124,56.0,1-0-0,0x00000000,891926198.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,300.0,36.0,6.0,5180.0,-42.0,5.0,RogueAP
23.0,94.0,1334103.0,Dec 18- 2020 19:17:10.366807000 GTB Standard Time,0.005823,0.005823,1608311830.0,478.327547,0.0,1.0,5180.0,-118,56.0,1-0-0,0x00000000,85947155.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0c:9d:92:54:fe:34,76.0,36.0,6.0,5180.0,-38.0,5.0,(Re)Assoc
23.0,164.0,2075877.0,Dec 15- 2020 21:36:18.851166000 EET,1e-06,1e-06,1608060979.0,550.698088,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,2912355263.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e4:01:93,46.0,36.0,130.0,5180.0,-34.0,8.0,Website_spoofing
23.0,209.0,578064.0,Dec 13- 2020 21:16:25.362795000 GTB Standard Time,7e-05,7e-05,1607886985.0,287.015771,0.0,1.0,5180.0,-161,64.0,0-0-0,0x00000000,1977551429.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,46.0,36.0,173.333,5180.0,-55.0,8.0,Normal
23.0,263.0,1950447.0,Dec 18- 2020 20:43:22.745221000 GTB Standard Time,0.000306,0.000306,1608317003.0,600.772358,0.0,1.0,5180.0,-123,56.0,1-0-0,0x00000000,963299004.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,300.0,36.0,6.0,5180.0,-40.0,5.0,RogueAP
23.0,100.0,1247401.0,Dec 18- 2020 19:16:47.266072000 GTB Standard Time,0.000628,0.000628,1608311807.0,455.226812,0.0,1.0,5180.0,-142,56.0,1-0-0,0x00000000,62846623.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-47.0,5.0,(Re)Assoc
23.0,164.0,2572380.0,Dec 15- 2020 21:37:16.532184000 EET,1e-06,1e-06,1608061037.0,608.379106,0.0,1.0,5180.0,-163,64.0,0-0-0,0x00000000,2970035958.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,301.0,1818202.0,Dec 18- 2020 19:19:12.313502000 GTB Standard Time,0.005067,0.005067,1608311952.0,600.274242,0.0,1.0,5180.0,-121,56.0,1-0-0,0x00000000,207892155.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,352.0,36.0,6.0,5180.0,-39.0,5.0,(Re)Assoc
23.0,86.0,1986588.0,Dec 18- 2020 18:51:09.743693000 GTB Standard Time,0.000186,0.000186,1608310270.0,592.482087,0.0,1.0,5180.0,-150,56.0,1-0-0,0x00000000,2820308837.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ff:ff:ff:ff:ff:ff,64.0,36.0,6.0,5180.0,-56.0,5.0,Disas
23.0,86.0,2152012.0,Dec 26- 2020 21:04:47.978821000 GTB Standard Time,0.000128,0.000128,1609009488.0,489.154348,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,4251021031.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
23.0,253.0,1630090.0,Dec 22- 2020 17:44:25.080137000 GTB Standard Time,0.000117,0.000117,1608651865.0,447.451758,0.0,1.0,5180.0,-111,64.0,0-0-0,0x00000000,3448717827.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,48.0,36.0,173.333,5180.0,-35.0,8.0,SQL_Injection
23.0,86.0,2161053.0,Dec 26- 2020 21:04:48.824109000 GTB Standard Time,0.000118,0.000118,1609009489.0,489.999636,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,4251866298.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
23.0,1618.0,1091043.0,Dec 15- 2020 15:26:30.992394000 GTB Standard Time,0.00034,0.00034,1608038791.0,398.088559,0.0,1.0,5180.0,-162,64.0,0-0-0,0x00000000,4205307396.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-56.0,8.0,Malware
23.0,70.0,1378627.0,Dec 18- 2020 17:51:25.346319000 GTB Standard Time,5.1e-05,5.1e-05,1608306685.0,506.863719,0.0,1.0,5180.0,-184,56.0,1-0-0,0x00000000,3530918992.0,260.0,0x00000000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0c:9d:92:54:fe:34,44.0,36.0,6.0,5180.0,-66.0,5.0,Normal
23.0,86.0,1149253.0,Dec 18- 2020 17:50:28.314898000 GTB Standard Time,0.000297,0.000297,1608306628.0,449.832298,0.0,1.0,5180.0,-129,56.0,1-0-0,0x00000000,3473888200.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,94:e9:79:82:c5:77,64.0,36.0,6.0,5180.0,-45.0,5.0,Deauth
23.0,86.0,1522541.0,Dec 18- 2020 17:52:12.337130000 GTB Standard Time,0.002167,0.002167,1608306732.0,553.85453,0.0,1.0,5180.0,-128,56.0,1-0-0,0x00000000,3577909276.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-42.0,5.0,Deauth
23.0,164.0,1218927.0,Dec 15- 2020 21:34:37.474898000 EET,1e-06,1e-06,1608060877.0,449.32182,0.0,1.0,5180.0,-164,64.0,0-0-0,0x00000000,2810980701.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,162.0,1315953.0,Dec 10- 2020 22:01:00.849311000 GTB Standard Time,4e-06,4e-06,1607630461.0,487.921069,0.0,0.0,2417.0,-177,56.0,0-0-0,0x00000000,1554399629.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,176.0,2.0,6.5,2417.0,-58.0,7.0,Krack
23.0,162.0,1878691.0,Dec 22- 2020 17:45:03.855159000 GTB Standard Time,6e-05,6e-05,1608651904.0,486.22678,0.0,1.0,5180.0,-117,56.0,0-0-0,0x00000000,3487492408.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-41.0,8.0,SQL_Injection
23.0,162.0,1305919.0,Dec 10- 2020 22:00:56.289656000 GTB Standard Time,3e-06,3e-06,1607630456.0,483.361414,0.0,0.0,2417.0,-176,56.0,0-0-0,0x00000000,1549840085.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,176.0,2.0,6.5,2417.0,-58.0,7.0,Krack
23.0,1618.0,1401232.0,Dec 13- 2020 21:18:32.106529000 GTB Standard Time,5.8e-05,5.8e-05,1607887112.0,413.759505,0.0,1.0,5180.0,-169,64.0,0-0-0,0x00000000,2104293445.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-55.0,8.0,Botnet
23.0,170.0,1128326.0,Dec 15- 2020 15:26:35.653923000 GTB Standard Time,9.3e-05,9.3e-05,1608038796.0,402.750088,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,4209969118.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,a4:b1:c1:91:4c:72,44.0,36.0,173.333,5180.0,-34.0,8.0,Malware
23.0,170.0,2302734.0,Dec 22- 2020 17:46:03.109216000 GTB Standard Time,6.7e-05,6.7e-05,1608651963.0,545.480837,0.0,1.0,5180.0,-118,56.0,0-0-0,0x00000000,3546745757.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,45.0,36.0,173.333,5180.0,-39.0,8.0,SQL_Injection
23.0,164.0,1544040.0,Dec 15- 2020 21:35:17.623273000 EET,2e-06,2e-06,1608060918.0,489.470195,0.0,1.0,5180.0,-164,64.0,0-0-0,0x00000000,2851128512.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,164.0,1493140.0,Dec 15- 2020 21:35:12.214622000 EET,1e-06,1e-06,1608060912.0,484.061544,0.0,1.0,5180.0,-163,64.0,0-0-0,0x00000000,2845719874.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,1618.0,1334250.0,Dec 13- 2020 21:18:25.768928000 GTB Standard Time,3e-06,3e-06,1607887106.0,407.421904,0.0,1.0,5180.0,-171,64.0,0-0-0,0x00000000,2097955761.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-56.0,8.0,Botnet
23.0,301.0,1641077.0,Dec 18- 2020 19:18:22.280744000 GTB Standard Time,0.000642,0.000642,1608311902.0,550.241484,0.0,1.0,5180.0,-119,56.0,1-0-0,0x00000000,157860012.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,352.0,36.0,6.0,5180.0,-39.0,5.0,(Re)Assoc
23.0,154.0,2106311.0,Dec 15- 2020 23:03:37.307309000 GTB Standard Time,1e-06,1e-06,1608066217.0,555.301671,0.0,1.0,5180.0,-190,64.0,0-0-0,0x00000000,3855779663.0,44.0,0x00000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:35,48.0,36.0,58.5,5180.0,-63.0,8.0,Evil_Twin
23.0,170.0,2150828.0,Dec 22- 2020 17:45:32.957559000 GTB Standard Time,2e-06,2e-06,1608651933.0,515.32918,0.0,1.0,5180.0,-111,64.0,0-0-0,0x00000000,3516594429.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,45.0,36.0,144.444,5180.0,-36.0,8.0,SQL_Injection
23.0,485.0,2919739.0,Dec 13- 2020 21:23:27.671541000 GTB Standard Time,3e-06,3e-06,1607887408.0,709.324517,0.0,1.0,5180.0,-96,64.0,0-0-0,0x00000000,2399854988.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,04:ed:33:e0:24:82,59.0,36.0,173.333,5180.0,-30.0,8.0,Botnet
23.0,164.0,1355537.0,Dec 15- 2020 21:34:52.796837000 EET,1e-06,1e-06,1608060893.0,464.643759,0.0,1.0,5180.0,-164,64.0,0-0-0,0x00000000,2826302565.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,44.0,36.0,173.333,5180.0,-54.0,8.0,Website_spoofing
23.0,164.0,1879772.0,Dec 15- 2020 21:35:59.263524000 EET,0.000122,0.000122,1608060959.0,531.110446,0.0,1.0,5180.0,-103,64.0,0-0-0,0x00000000,2892768511.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e4:01:93,44.0,36.0,173.333,5180.0,-33.0,8.0,Website_spoofing
23.0,100.0,1502351.0,Dec 18- 2020 19:17:55.791465000 GTB Standard Time,0.006249,0.006249,1608311876.0,523.752205,0.0,1.0,5180.0,-142,56.0,1-0-0,0x00000000,131371267.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0c:9d:92:54:fe:34,84.0,36.0,6.0,5180.0,-46.0,5.0,(Re)Assoc
23.0,1602.0,2115076.0,Dec 15- 2020 23:03:38.715916000 GTB Standard Time,5e-06,5e-06,1608066219.0,556.710278,0.0,1.0,5180.0,-138,64.0,0-0-0,0x00000000,3857187536.0,110.0,0x00000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,5a:d5:e5:2e:bb:f2,197.0,36.0,78.0,5180.0,-45.0,8.0,Evil_Twin
23.0,1618.0,1027721.0,Dec 15- 2020 15:26:22.390184000 GTB Standard Time,3e-06,3e-06,1608038782.0,389.486349,0.0,1.0,5180.0,-164,64.0,0-0-0,0x00000000,4196703647.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-56.0,8.0,Malware
23.0,263.0,1723395.0,Dec 18- 2020 20:42:24.888588000 GTB Standard Time,0.000359,0.000359,1608316945.0,542.915725,0.0,1.0,5180.0,-123,56.0,1-0-0,0x00000000,905442996.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,300.0,36.0,6.0,5180.0,-40.0,5.0,RogueAP
23.0,170.0,2437790.0,Dec 13- 2020 21:21:54.260405000 GTB Standard Time,0.00016,0.00016,1607887314.0,615.913381,0.0,1.0,5180.0,-96,64.0,0-0-0,0x00000000,2306444957.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,00:c0:ca:a8:29:56,46.0,36.0,130.0,5180.0,-30.0,8.0,Botnet
23.0,76.0,677762.0,Dec 13- 2020 21:16:38.653141000 GTB Standard Time,0.000107,0.000107,1607886999.0,300.306117,0.0,1.0,5180.0,-179,56.0,1-0-0,0x00000000,1990841643.0,198.0,0x00000000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0c:9d:92:54:fe:34,36.0,36.0,12.0,5180.0,-65.0,5.0,Normal
23.0,263.0,1291050.0,Dec 18- 2020 20:40:47.915061000 GTB Standard Time,0.000306,0.000306,1608316848.0,445.942198,0.0,1.0,5180.0,-124,56.0,1-0-0,0x00000000,808470583.0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ff:ff:ff:ff:ff:ff,300.0,36.0,6.0,5180.0,-41.0,5.0,RogueAP
23.0,86.0,1492060.0,Dec 18- 2020 18:48:34.753911000 GTB Standard Time,5e-06,5e-06,1608310115.0,437.492305,0.0,1.0,5180.0,-133,56.0,1-0-0,0x00000000,2665320705.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,b4:ce:40:c8:33:81,64.0,36.0,6.0,5180.0,-44.0,5.0,Disas
23.0,86.0,1097478.0,Dec 18- 2020 17:50:04.919827000 GTB Standard Time,0.003401,0.003401,1608306605.0,426.437227,0.0,1.0,5180.0,-127,56.0,1-0-0,0x00000000,3450493412.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,88:66:a5:55:a2:d4,64.0,36.0,6.0,5180.0,-43.0,5.0,Deauth
23.0,1618.0,1199255.0,Dec 15- 2020 15:26:46.158881000 GTB Standard Time,1e-06,1e-06,1608038806.0,413.255046,0.0,1.0,5180.0,-177,64.0,0-0-0,0x00000000,4220470156.0,48.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0c:9d:92:54:fe:34,111.0,36.0,173.333,5180.0,-57.0,8.0,Malware
23.0,86.0,1372388.0,Dec 18- 2020 17:51:22.055621000 GTB Standard Time,0.003495,0.003495,1608306682.0,503.573021,0.0,1.0,5180.0,-127,56.0,1-0-0,0x00000000,3527628329.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-42.0,5.0,Deauth
23.0,164.0,2281892.0,Dec 15- 2020 21:36:38.322570000 EET,0.000116,0.000116,1608060998.0,570.169492,0.0,1.0,5180.0,-105,64.0,0-0-0,0x00000000,2931827088.0,48.0,0x00000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,50:3e:aa:e4:01:93,44.0,36.0,173.333,5180.0,-34.0,8.0,Website_spoofing
23.0,259.0,1348440.0,Dec 10- 2020 22:01:15.260220000 GTB Standard Time,0.00397,0.00397,1607630475.0,502.331978,0.0,0.0,2417.0,-177,56.0,0-0-0,0x00000000,1568810435.0,84.0,0x00000001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0c:9d:92:54:fe:30,296.0,2.0,6.5,2417.0,-61.0,7.0,Krack
23.0,86.0,1597213.0,Dec 18- 2020 18:49:20.212107000 GTB Standard Time,9.3e-05,9.3e-05,1608310160.0,482.950501,0.0,1.0,5180.0,-146,56.0,1-0-0,0x00000000,2710778502.0,320.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0c:9d:92:54:fe:34,64.0,36.0,6.0,5180.0,-54.0,5.0,Disas
23.0,86.0,2252816.0,Dec 26- 2020 21:04:58.376818000 GTB Standard Time,0.000183,0.000183,1609009498.0,499.552345,0.0,1.0,5180.0,-111,56.0,1-0-0,0x00000000,4261418903.0,60.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24:f5:a2:ea:86:c3,64.0,36.0,6.0,5180.0,-36.0,5.0,Kr00k
